Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2019-09-09 16:28:44.135,VR2W-128963,A69-1602-59336,,,,,Loaner 1
2019-09-09 16:28:44.704,VR2W-128368,A69-1602-59336,,,,,CESI08
2019-09-09 16:28:44.904,VR2W-128344,A69-1602-59334,,,,,CESI13
2019-09-09 16:28:45.139,VR2W-128367,A69-1602-59336,,,,,CESI03
2019-09-09 16:28:48.472,VR2W-135176,A69-1602-59336,,,,,CESI 17
2019-09-09 16:28:48.821,VR2W-135178,A69-1602-59336,,,,,CESI 16
2019-09-09 16:28:49.710,VR2W-128961,A69-1602-59336,,,,,Loaner 3
2019-09-09 16:28:50.039,VR2W-128369,A69-1602-59336,,,,,CESI11
2019-09-09 16:28:50.260,VR2W-128973,A69-1602-59336,,,,,Loaner 4
2019-09-09 16:28:52.635,VR2W-128967,A69-1602-59336,,,,,Loaner 2
2019-09-09 16:28:56.494,VR2W-128370,A69-1602-59334,,,,,CESI05
2019-09-09 16:29:00.116,VR2W-128373,A69-1602-59334,,,,,CESI14
2019-09-09 16:29:03.409,VR2W-131531,A69-1602-59334,,,,,CESI04
2019-09-09 16:29:09.933,VR2W-128371,A69-1602-59336,,,,,CESI15
2019-09-09 16:29:10.646,VR2W-128365,A69-1602-59334,,,,,CESI07
2019-09-09 16:29:13.297,VR2W-128372,A69-1602-59334,,,,,CESI06
2019-09-09 16:29:18.180,VR2W-128361,A69-1602-59334,,,,,CESI01
2019-09-09 16:29:23.087,VR2W-128963,A69-1602-59334,,,,,Loaner 1
2019-09-09 16:29:23.690,VR2W-128368,A69-1602-59334,,,,,CESI08
2019-09-09 16:29:24.221,VR2W-128367,A69-1602-59334,,,,,CESI03
2019-09-09 16:29:27.509,VR2W-135176,A69-1602-59334,,,,,CESI 17
2019-09-09 16:29:27.876,VR2W-135178,A69-1602-59334,,,,,CESI 16
2019-09-09 16:29:28.710,VR2W-128961,A69-1602-59334,,,,,Loaner 3
2019-09-09 16:29:29.104,VR2W-128369,A69-1602-59334,,,,,CESI11
2019-09-09 16:29:29.343,VR2W-128973,A69-1602-59334,,,,,Loaner 4
2019-09-09 16:29:31.702,VR2W-128967,A69-1602-59334,,,,,Loaner 2
2019-09-09 16:29:48.984,VR2W-128371,A69-1602-59334,,,,,CESI15
2019-09-09 16:33:16.429,VR2W-128355,A69-1602-59337,,,,,CESI10
2019-09-09 16:33:23.029,VR2W-128355,A69-1602-59335,,,,,CESI10
2019-09-09 16:33:49.180,VR2W-128959,A69-1602-59337,,,,,CESI12
2019-09-09 16:33:55.793,VR2W-128959,A69-1602-59335,,,,,CESI12
2019-09-09 16:34:20.075,VR2W-128344,A69-1602-59337,,,,,CESI13
2019-09-09 16:34:26.742,VR2W-128344,A69-1602-59335,,,,,CESI13
2019-09-09 16:34:31.744,VR2W-128370,A69-1602-59337,,,,,CESI05
